data_ref,index,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,renda,mau
2016-02-01,2191,F,S,S,3,Empresário,Médio,Casado,Casa,33,3.0054794520547947,5.0,938.47,False
2016-03-01,9850,M,N,S,0,Empresário,Superior completo,Solteiro,Casa,43,11.27945205479452,1.0,11557.55,False
2016-01-01,15135,M,S,S,0,Empresário,Superior completo,Casado,Casa,47,5.789041095890411,2.0,5324.3,False
2015-01-01,9934,F,S,S,0,Empresário,Médio,União,Casa,54,8.263013698630138,2.0,11866.9,False
2015-06-01,14030,F,N,N,0,Assalariado,Médio,Viúvo,Casa,43,1.36986301369863,1.0,8838.95,False
2015-01-01,11197,F,N,S,2,Assalariado,Médio,Casado,Casa,27,4.347945205479452,4.0,2602.29,True
2015-11-01,12328,F,N,S,1,Empresário,Superior incompleto,Casado,Casa,26,5.613698630136986,3.0,9745.44,False
2015-04-01,5948,F,N,S,0,Pensionista,Médio,Casado,Casa,57,,2.0,18260.85,False
2015-10-01,11308,F,S,S,0,Pensionista,Médio,Casado,Casa,59,,2.0,11498.5,False
2015-10-01,7809,F,S,S,0,Assalariado,Médio,Casado,Casa,46,19.9013698630137,2.0,147089.09,False
2015-03-01,10206,M,S,S,0,Assalariado,Médio,Solteiro,Casa,49,8.386301369863014,1.0,15773.83,False
2015-09-01,14888,M,S,N,1,Assalariado,Médio,Casado,Casa,30,5.216438356164384,3.0,12045.24,False
2015-03-01,5987,F,N,N,0,Assalariado,Médio,Solteiro,Com os pais,54,7.389041095890411,1.0,4461.24,False
2015-05-01,1691,F,N,N,0,Empresário,Médio,Casado,Casa,56,5.06027397260274,2.0,5090.28,False
2015-02-01,13392,M,N,N,0,Empresário,Superior incompleto,Solteiro,Casa,26,0.6,1.0,3132.33,False
2015-09-01,10175,F,N,S,0,Empresário,Médio,Casado,Casa,33,7.638356164383562,2.0,10275.95,False
2015-01-01,3006,M,N,N,0,Assalariado,Superior completo,Solteiro,Com os pais,31,1.9671232876712328,1.0,3010.51,False
2015-01-01,2798,M,S,S,0,Assalariado,Fundamental,Separado,Casa,52,10.47945205479452,1.0,6352.58,False
2015-04-01,14529,F,N,S,0,Empresário,Superior completo,Solteiro,Casa,26,0.8794520547945206,1.0,4077.39,False
2015-09-01,16077,F,N,S,1,Empresário,Superior completo,Separado,Casa,41,2.794520547945205,2.0,14997.44,False
2015-01-01,5651,F,N,N,0,Assalariado,Médio,Solteiro,Casa,40,7.545205479452055,1.0,1151.46,False
2015-12-01,8918,M,S,S,0,Assalariado,Médio,Casado,Casa,60,19.46027397260274,2.0,19942.14,False
2015-09-01,14612,F,N,S,0,Assalariado,Médio,Casado,Casa,65,5.882191780821918,2.0,43328.49,False
2016-03-01,9717,M,S,S,0,Empresário,Médio,Casado,Estúdio,44,2.345205479452055,2.0,517.78,False
2015-05-01,2421,M,S,S,0,Assalariado,Médio,Casado,Casa,52,21.38082191780822,2.0,11069.32,False
2015-07-01,4395,F,N,N,0,Assalariado,Médio,Casado,Casa,44,10.684931506849315,2.0,13227.53,False
2015-02-01,13794,M,N,S,1,Empresário,Médio,Casado,Casa,40,0.284931506849315,3.0,3640.54,False
2015-03-01,9470,F,S,N,1,Assalariado,Médio,Casado,Aluguel,37,4.597260273972603,3.0,3029.78,False
2015-05-01,11910,M,N,N,1,Empresário,Médio,Casado,Casa,30,1.991780821917808,3.0,20710.54,False
2015-11-01,2150,F,N,S,1,Empresário,Superior completo,Casado,Casa,31,1.0876712328767124,3.0,5477.32,False
2015-05-01,10297,F,N,S,0,Assalariado,Superior completo,Solteiro,Com os pais,27,6.216438356164384,1.0,23225.75,False
2016-01-01,7076,F,N,S,0,Pensionista,Médio,Casado,Casa,59,,2.0,4728.33,True
2015-12-01,15347,F,N,N,0,Assalariado,Médio,Casado,Casa,38,5.120547945205479,2.0,7941.47,False
2015-04-01,13932,M,S,N,0,Empresário,Médio,União,Casa,41,4.2027397260273975,2.0,6617.84,False
2016-03-01,1901,F,S,N,0,Servidor público,Superior incompleto,Solteiro,Casa,32,14.263013698630138,1.0,7653.03,False
2016-03-01,14728,F,N,N,0,Servidor público,Superior completo,Casado,Casa,34,15.306849315068494,2.0,4469.26,False
2015-08-01,4308,F,S,S,0,Assalariado,Superior completo,Casado,Casa,32,6.093150684931507,2.0,20435.34,False
2015-06-01,12373,M,S,S,0,Assalariado,Superior completo,Casado,Casa,34,2.03013698630137,2.0,11472.34,False
2016-01-01,14574,F,S,N,0,Pensionista,Médio,Casado,Casa,65,,2.0,1249.53,True
2015-02-01,8659,M,S,S,1,Assalariado,Médio,Solteiro,Casa,40,4.6876712328767125,2.0,5850.63,False
2015-07-01,2166,M,S,S,1,Assalariado,Superior incompleto,Casado,Com os pais,35,0.926027397260274,3.0,20965.66,True
2015-08-01,8899,F,N,S,0,Assalariado,Superior completo,Casado,Casa,47,20.895890410958906,2.0,154421.47,False
2015-08-01,3799,F,S,S,0,Pensionista,Médio,Casado,Casa,61,,2.0,16372.08,False
2016-03-01,14999,F,N,N,0,Assalariado,Superior completo,Casado,Casa,33,4.101369863013699,2.0,689.75,False
2015-04-01,15075,M,S,S,0,Assalariado,Médio,Solteiro,Casa,43,9.791780821917808,1.0,18275.82,False
2015-07-01,16498,F,S,S,0,Assalariado,Médio,Solteiro,Casa,36,7.471232876712329,1.0,28045.61,False
2015-08-01,6685,F,S,N,1,Empresário,Superior completo,Casado,Casa,39,6.898630136986301,3.0,13658.47,False
2015-10-01,11930,M,S,N,0,Empresário,Médio,Separado,Casa,41,5.665753424657535,1.0,29732.56,False
2015-06-01,1251,M,S,S,0,Pensionista,Médio,Casado,Casa,64,,2.0,56278.61,False
2015-09-01,10639,F,N,S,1,Servidor público,Superior completo,Casado,Casa,30,4.846575342465753,3.0,9212.14,False
2015-10-01,8653,F,N,S,0,Pensionista,Médio,União,Casa,62,,2.0,6311.73,False
2015-10-01,9390,F,N,N,0,Assalariado,Médio,Separado,Casa,54,0.5123287671232877,1.0,2920.99,False
2015-03-01,16139,M,S,S,0,Empresário,Superior completo,Casado,Casa,33,8.967123287671233,2.0,10631.6,False
2015-08-01,3029,M,S,S,0,Assalariado,Médio,Casado,Casa,44,7.471232876712329,2.0,9730.87,False
2016-02-01,7714,M,S,N,0,Assalariado,Médio,União,Casa,48,1.7671232876712328,2.0,991.01,True
2015-02-01,5966,M,S,S,1,Assalariado,Médio,Casado,Casa,31,9.893150684931507,3.0,8610.57,False
2015-07-01,15333,F,N,N,0,Empresário,Médio,Casado,Casa,46,8.038356164383561,2.0,49150.18,False
2016-03-01,11255,F,S,N,1,Assalariado,Médio,Casado,Casa,40,2.767123287671233,3.0,329.97,False
2015-03-01,30,F,N,S,0,Empresário,Superior completo,Separado,Aluguel,46,3.690410958904109,1.0,8150.09,False
2015-09-01,12974,M,S,S,2,Assalariado,Médio,Casado,Casa,45,9.052054794520547,4.0,11885.23,False
2015-09-01,13033,M,S,S,1,Assalariado,Médio,Casado,Casa,49,1.0876712328767124,3.0,5569.37,False
2015-05-01,12501,F,N,N,1,Assalariado,Médio,Casado,Casa,44,5.367123287671233,3.0,28983.8,False
2015-04-01,12229,F,N,S,1,Assalariado,Médio,Casado,Casa,45,0.3616438356164383,3.0,7099.48,False
2015-07-01,13400,F,N,S,1,Assalariado,Médio,Casado,Casa,29,0.347945205479452,3.0,3663.4,False
2015-06-01,841,F,N,S,0,Pensionista,Fundamental,Casado,Casa,61,,2.0,9019.14,False
2015-07-01,6536,F,N,S,0,Empresário,Médio,Casado,Casa,50,1.747945205479452,2.0,14527.68,False
2015-03-01,6751,F,N,S,2,Assalariado,Superior completo,Casado,Casa,38,16.301369863013697,4.0,24237.83,False
2015-07-01,4456,F,S,N,0,Assalariado,Médio,Casado,Casa,36,4.843835616438356,2.0,4909.66,False
2015-02-01,1492,F,N,S,0,Assalariado,Superior completo,Solteiro,Casa,33,7.101369863013699,1.0,3023.78,False
2015-09-01,3093,F,N,N,0,Assalariado,Médio,Casado,Casa,50,5.887671232876713,2.0,7655.0,False
2015-08-01,9626,F,N,S,0,Pensionista,Superior completo,Solteiro,Governamental,64,,1.0,31214.83,False
2015-10-01,11818,F,N,S,0,Pensionista,Médio,União,Casa,57,,2.0,10095.13,False
2015-10-01,7442,F,N,S,0,Assalariado,Médio,Casado,Governamental,47,3.1342465753424658,2.0,12601.51,False
2015-03-01,14765,M,S,N,1,Empresário,Superior completo,Casado,Com os pais,32,1.9616438356164383,3.0,3459.53,False
2015-12-01,3266,F,N,S,1,Assalariado,Médio,Casado,Casa,37,6.052054794520548,3.0,3435.73,False
2016-03-01,2377,F,N,N,1,Assalariado,Médio,Solteiro,Governamental,31,8.197260273972603,2.0,2083.79,False
2015-11-01,16280,F,S,S,3,Assalariado,Médio,Casado,Casa,38,10.967123287671232,5.0,14433.69,False
2015-08-01,432,F,N,S,0,Assalariado,Médio,Casado,Casa,59,23.2027397260274,2.0,340924.74,False
2015-11-01,1450,M,S,S,0,Assalariado,Médio,Casado,Casa,47,4.4301369863013695,2.0,6859.21,True
2015-04-01,11981,M,S,S,2,Assalariado,Médio,Casado,Casa,28,8.183561643835617,4.0,8322.19,False
2015-01-01,8725,M,S,S,1,Assalariado,Superior completo,Casado,Casa,41,10.536986301369865,3.0,3972.39,False
2015-01-01,12443,M,N,N,0,Assalariado,Médio,Casado,Casa,52,13.873972602739729,2.0,9557.44,False
2015-12-01,15996,F,N,S,0,Assalariado,Médio,Casado,Governamental,48,15.219178082191782,2.0,15676.16,False
2015-11-01,6775,M,S,S,0,Assalariado,Médio,Casado,Casa,34,2.128767123287671,2.0,2569.61,False
2015-04-01,4,F,S,N,0,Assalariado,Superior incompleto,Casado,Casa,29,3.021917808219178,2.0,2974.62,False
2015-12-01,6800,F,N,S,0,Pensionista,Superior completo,Casado,Casa,59,,2.0,27304.34,False
2015-05-01,5699,F,N,N,1,Empresário,Médio,Casado,Casa,28,9.293150684931506,3.0,9188.08,False
2015-01-01,1065,F,N,S,1,Assalariado,Médio,Casado,Casa,28,7.6,3.0,2215.49,False
2015-04-01,482,F,N,S,0,Servidor público,Médio,Casado,Casa,50,5.112328767123287,2.0,2456.81,False
2015-09-01,9068,F,N,S,0,Assalariado,Médio,Solteiro,Casa,35,2.5287671232876714,1.0,31978.12,False
2015-02-01,3076,F,S,N,1,Empresário,Médio,Casado,Casa,34,12.64109589041096,3.0,14033.0,False
2015-07-01,4975,M,S,S,0,Empresário,Médio,Casado,Aluguel,46,5.550684931506849,2.0,24269.42,False
2015-02-01,10262,M,N,S,2,Empresário,Superior completo,Casado,Casa,37,1.632876712328767,4.0,953.34,True
2015-03-01,3553,F,N,S,0,Assalariado,Médio,Casado,Casa,59,8.772602739726027,2.0,4391.38,False
2016-01-01,12061,F,N,N,0,Assalariado,Médio,Casado,Com os pais,44,7.745205479452054,2.0,3434.28,False
2015-03-01,13646,F,N,N,1,Assalariado,Superior completo,Casado,Casa,31,5.183561643835616,3.0,3121.47,False
2015-10-01,7702,M,N,S,0,Assalariado,Médio,Separado,Casa,48,4.18082191780822,1.0,27083.0,False
2016-02-01,10780,F,N,N,0,Assalariado,Médio,Viúvo,Casa,56,15.443835616438356,1.0,3438.24,False
2015-06-01,2253,M,S,S,1,Assalariado,Médio,Casado,Casa,31,10.427397260273972,3.0,36437.07,False
2016-03-01,942,F,N,S,0,Pensionista,Superior incompleto,Viúvo,Casa,59,,1.0,1020.09,False
2015-01-01,12732,F,N,S,0,Pensionista,Médio,Casado,Casa,64,,2.0,6176.98,False
2015-06-01,4587,F,S,S,0,Assalariado,Médio,Viúvo,Casa,45,3.854794520547945,1.0,25209.56,False
2015-09-01,4492,F,S,N,2,Servidor público,Superior completo,Casado,Casa,43,20.18904109589041,4.0,85748.76,False
2015-03-01,14959,F,N,S,0,Assalariado,Médio,Casado,Com os pais,44,1.0986301369863014,2.0,1647.13,False
2015-10-01,5692,M,N,N,0,Assalariado,Médio,Casado,Casa,59,14.794520547945206,2.0,29486.21,False
2016-01-01,3651,M,S,N,0,Assalariado,Médio,Casado,Casa,35,2.652054794520548,2.0,1979.11,False
2016-02-01,6853,F,N,S,1,Assalariado,Médio,Solteiro,Casa,46,22.80821917808219,2.0,66137.71,False
2015-03-01,13302,F,N,S,0,Pensionista,Médio,Casado,Casa,61,,2.0,6048.47,False
2015-07-01,9554,F,N,N,0,Assalariado,Médio,União,Casa,42,0.8465753424657534,2.0,8919.08,False
2015-04-01,7683,M,S,S,3,Assalariado,Médio,Casado,Casa,43,13.10958904109589,5.0,10746.12,False
2015-12-01,15018,F,S,N,1,Servidor público,Superior completo,Casado,Casa,39,15.942465753424658,3.0,19737.4,False
2015-01-01,4318,F,N,S,1,Assalariado,Médio,Casado,Casa,52,3.841095890410959,3.0,1428.18,True
2015-12-01,2413,F,S,S,0,Assalariado,Superior completo,Separado,Casa,36,10.205479452054794,1.0,3119.36,True
2016-01-01,13864,F,S,S,0,Assalariado,Fundamental,Casado,Casa,44,1.704109589041096,2.0,1191.12,True
2015-02-01,12222,F,N,S,0,Assalariado,Médio,Casado,Casa,37,16.523287671232875,2.0,13854.6,True
2015-02-01,7462,F,N,S,0,Assalariado,Médio,Casado,Casa,44,1.7945205479452055,2.0,2866.62,False
2015-11-01,16022,F,N,S,0,Assalariado,Médio,União,Casa,54,9.884931506849314,2.0,11481.31,False
2015-07-01,8289,F,N,S,0,Assalariado,Superior incompleto,Casado,Casa,41,4.134246575342465,2.0,37791.35,False
2015-05-01,312,M,S,N,0,Empresário,Superior completo,Casado,Governamental,35,4.273972602739726,2.0,2975.3,True
2015-02-01,11425,F,S,N,0,Assalariado,Médio,Casado,Casa,50,4.76986301369863,2.0,1309.0,False
2015-06-01,4002,M,N,N,0,Assalariado,Médio,Solteiro,Casa,25,1.4027397260273973,1.0,20613.15,False
2016-01-01,6686,F,S,N,1,Empresário,Superior completo,Casado,Casa,39,6.898630136986301,3.0,1406.67,False
2015-03-01,14226,F,N,S,0,Pensionista,Médio,Solteiro,Casa,55,,1.0,3115.53,False
2015-02-01,16128,F,N,S,0,Assalariado,Médio,Separado,Casa,53,6.210958904109589,1.0,4352.87,False
2015-10-01,3132,F,N,S,0,Servidor público,Médio,Casado,Casa,58,2.213698630136986,2.0,1778.91,True
2016-02-01,12784,F,N,S,1,Empresário,Médio,Solteiro,Casa,39,20.12602739726028,2.0,36876.65,False
2015-06-01,6240,F,N,S,0,Servidor público,Médio,Separado,Casa,39,0.8273972602739726,1.0,1493.34,False
2015-03-01,4276,F,S,N,0,Empresário,Médio,Separado,Casa,42,18.6027397260274,1.0,111267.96,False
2016-03-01,13012,F,N,S,0,Servidor público,Superior completo,Casado,Casa,30,3.175342465753425,2.0,4148.06,False
2015-06-01,10866,M,N,N,0,Assalariado,Médio,União,Casa,38,0.4328767123287671,2.0,3249.8,False
2016-02-01,7526,F,N,N,0,Assalariado,Médio,Separado,Casa,45,7.52054794520548,1.0,2113.7,True
2016-03-01,14300,F,N,N,0,Pensionista,Médio,Casado,Estúdio,53,,2.0,2344.36,False
2016-03-01,6485,F,S,S,2,Servidor público,Médio,Casado,Casa,40,14.67123287671233,4.0,23700.99,False
2015-08-01,11331,M,S,N,0,Assalariado,Superior completo,Casado,Casa,55,10.852054794520548,2.0,23729.75,False
2015-01-01,10922,M,S,N,0,Empresário,Superior completo,Separado,Casa,31,6.435616438356164,1.0,4584.44,False
2015-03-01,13825,F,S,S,0,Empresário,Superior completo,Casado,Casa,27,7.624657534246575,2.0,11428.62,False
2015-12-01,803,F,S,S,0,Assalariado,Médio,Casado,Casa,29,5.693150684931507,2.0,2942.48,False
2016-03-01,8277,F,N,S,1,Assalariado,Médio,Casado,Com os pais,43,1.0547945205479452,3.0,1400.82,True
2016-03-01,6123,M,S,S,0,Assalariado,Superior completo,Casado,Casa,29,1.4958904109589042,2.0,2669.37,False
2015-04-01,300,F,N,N,0,Pensionista,Médio,Separado,Casa,52,,1.0,5197.11,False
2015-01-01,5392,F,N,S,0,Pensionista,Médio,Separado,Casa,59,,1.0,6784.0,False
2015-09-01,3583,F,N,S,0,Assalariado,Médio,Casado,Casa,42,2.4383561643835616,2.0,5429.87,False
2016-02-01,10595,F,N,S,0,Assalariado,Médio,Separado,Casa,43,6.594520547945206,1.0,3180.64,False
2015-10-01,15567,M,S,N,1,Servidor público,Superior completo,Casado,Governamental,24,2.536986301369863,3.0,8548.25,False
2015-09-01,140,F,S,N,0,Assalariado,Médio,Casado,Casa,40,2.186301369863014,2.0,13420.76,False
2015-08-01,4000,F,N,S,0,Empresário,Médio,Casado,Casa,32,1.2328767123287672,2.0,1550.53,False
2015-04-01,15266,M,S,N,0,Empresário,Médio,Casado,Aluguel,29,4.035616438356165,2.0,13643.34,False
2015-04-01,2007,F,S,S,0,Pensionista,Superior completo,Casado,Casa,65,,2.0,18728.71,False
2015-04-01,7334,F,S,S,1,Assalariado,Superior completo,Casado,Casa,40,12.073972602739726,3.0,27023.79,False
2015-03-01,835,F,N,S,1,Empresário,Superior completo,Casado,Casa,43,3.83013698630137,3.0,7465.56,False
2015-02-01,4421,M,S,N,0,Pensionista,Médio,União,Casa,60,,2.0,7203.94,False
2015-01-01,14092,F,N,N,0,Empresário,Superior completo,Casado,Casa,46,3.4575342465753423,2.0,4167.21,False
2015-02-01,5655,F,N,N,0,Assalariado,Superior completo,Solteiro,Com os pais,24,2.5397260273972604,1.0,4543.36,False
2016-01-01,2477,F,S,S,0,Assalariado,Médio,Casado,Casa,45,8.624657534246575,2.0,5457.79,False
2015-07-01,9347,F,S,N,0,Empresário,Superior completo,Casado,Casa,34,5.597260273972603,2.0,32015.98,False
2015-03-01,11730,F,N,S,0,Assalariado,Médio,Solteiro,Casa,50,26.528767123287672,1.0,119596.93,False
2015-08-01,6305,M,N,N,1,Assalariado,Médio,Casado,Casa,44,3.994520547945205,3.0,7428.24,False
2015-02-01,12800,F,S,S,0,Pensionista,Superior completo,Separado,Casa,59,,1.0,7651.82,True
2016-01-01,15370,F,N,N,0,Pensionista,Médio,Casado,Casa,61,,2.0,5337.35,False
2015-09-01,13214,M,S,S,1,Assalariado,Médio,Casado,Casa,43,5.095890410958904,3.0,17320.47,False
2015-08-01,1728,M,N,N,0,Assalariado,Médio,Separado,Casa,39,17.4027397260274,1.0,51800.27,False
2015-04-01,14412,M,N,S,2,Empresário,Médio,Casado,Casa,34,0.6191780821917808,4.0,5801.86,False
2015-11-01,13777,F,N,S,0,Empresário,Superior completo,Solteiro,Casa,45,1.2,1.0,4446.89,False
2015-09-01,5329,M,S,S,2,Assalariado,Médio,União,Casa,35,13.186301369863012,4.0,23473.84,False
2015-11-01,10140,F,N,S,0,Assalariado,Médio,Casado,Casa,46,4.049315068493151,2.0,4648.88,False
2015-08-01,3142,F,N,S,0,Servidor público,Médio,Casado,Casa,53,9.183561643835615,2.0,51105.48,False
2015-02-01,15864,F,N,S,0,Pensionista,Médio,Casado,Casa,63,,2.0,3075.79,True
2015-01-01,16600,F,S,S,0,Pensionista,Superior completo,Casado,Casa,48,1.6986301369863013,2.0,1207.12,False
2015-01-01,8965,M,N,S,0,Pensionista,Superior completo,União,Casa,45,,2.0,6257.93,False
2015-02-01,4828,M,S,S,0,Pensionista,Superior completo,Casado,Casa,64,,2.0,18586.45,False
2015-01-01,219,F,N,N,0,Servidor público,Superior completo,Casado,Casa,47,3.6931506849315054,2.0,1423.8,False
2015-10-01,11512,F,N,S,2,Assalariado,Médio,Casado,Casa,40,7.183561643835616,4.0,9744.28,False
2015-05-01,9256,F,N,N,0,Empresário,Médio,Casado,Casa,50,4.931506849315069,2.0,9097.72,False
2016-01-01,12254,F,S,S,2,Assalariado,Superior incompleto,Casado,Casa,31,0.2767123287671232,4.0,1984.82,False
2015-02-01,8633,F,N,S,0,Assalariado,Médio,Casado,Casa,56,5.443835616438356,2.0,5470.39,False
2015-10-01,52,F,S,S,0,Assalariado,Médio,Casado,Casa,48,4.69041095890411,2.0,3313.11,False
2016-02-01,9615,F,N,S,1,Empresário,Médio,União,Casa,45,5.101369863013699,3.0,910.59,False
2015-07-01,14994,F,N,S,0,Pensionista,Superior completo,Viúvo,Casa,61,,1.0,27821.72,False
2016-03-01,3646,M,S,N,3,Assalariado,Superior completo,Casado,Casa,38,0.8986301369863013,5.0,1101.96,False
2015-06-01,7321,F,S,S,0,Assalariado,Médio,Casado,Casa,50,4.986301369863014,2.0,61014.15,False
2015-12-01,13618,F,N,S,0,Empresário,Superior completo,Casado,Casa,60,1.4328767123287671,2.0,3489.13,False
2016-03-01,2680,M,N,N,2,Assalariado,Médio,Casado,Casa,39,6.895890410958904,4.0,2564.18,False
2015-05-01,9279,F,S,N,0,Assalariado,Médio,Casado,Casa,53,7.6,2.0,20864.6,False
2015-03-01,7550,F,N,S,2,Assalariado,Médio,União,Casa,30,4.76986301369863,4.0,11440.19,False
2015-09-01,9427,M,S,N,0,Assalariado,Médio,Casado,Casa,55,0.6794520547945205,2.0,8921.75,False
2016-02-01,197,M,S,N,0,Pensionista,Médio,Casado,Casa,63,,2.0,1792.54,False
2015-08-01,8473,M,N,S,0,Empresário,Superior completo,Casado,Casa,52,20.315068493150687,2.0,240221.84,False
2015-09-01,1679,F,N,S,0,Assalariado,Superior completo,Solteiro,Casa,62,36.75342465753425,1.0,770664.48,False
2015-05-01,3749,M,N,N,0,Assalariado,Médio,Solteiro,Governamental,38,3.2684931506849315,1.0,5976.16,False
2015-11-01,16202,M,N,S,0,Assalariado,Médio,Casado,Casa,46,21.473972602739725,2.0,43909.31,False
2015-07-01,3759,F,S,S,0,Assalariado,Médio,Casado,Casa,49,8.605479452054794,2.0,26019.31,False
2015-02-01,12021,F,N,S,0,Assalariado,Superior completo,Solteiro,Casa,42,21.33150684931507,1.0,34450.55,False
2015-05-01,7781,F,N,S,0,Assalariado,Médio,Solteiro,Casa,58,26.232876712328768,1.0,212032.0,False
2016-02-01,6110,M,S,S,0,Assalariado,Médio,Casado,Casa,57,3.994520547945205,2.0,2556.29,False
2015-11-01,5177,F,N,S,0,Empresário,Superior completo,Separado,Casa,53,2.6575342465753424,1.0,9845.4,False
2015-04-01,8691,M,N,S,1,Assalariado,Médio,Casado,Casa,43,22.167123287671235,3.0,42485.67,False
2015-02-01,4834,F,N,S,0,Assalariado,Superior completo,Casado,Casa,37,0.547945205479452,2.0,2088.97,False
2015-04-01,7124,M,S,S,1,Empresário,Superior completo,Casado,Casa,31,2.128767123287671,3.0,23012.3,False
2016-02-01,5341,F,N,S,0,Empresário,Superior completo,União,Casa,30,0.7589041095890411,2.0,621.12,True
2015-12-01,349,F,N,N,0,Assalariado,Médio,Casado,Casa,43,1.0246575342465754,2.0,1051.08,False
2015-01-01,4717,M,N,S,2,Servidor público,Médio,Casado,Casa,38,18.86575342465753,4.0,18387.08,False
2015-06-01,16375,F,N,S,0,Assalariado,Médio,Solteiro,Casa,39,8.052054794520547,1.0,15934.15,False
2015-09-01,3526,F,S,S,0,Assalariado,Superior completo,Solteiro,Casa,29,3.2739726027397262,1.0,13901.92,False
2016-02-01,12983,F,N,S,0,Assalariado,Médio,Casado,Casa,55,28.19178082191781,2.0,217507.0,False
2015-02-01,8053,F,N,S,0,Pensionista,Médio,Viúvo,Casa,62,,1.0,3651.55,False
2015-11-01,3889,M,S,S,0,Assalariado,Médio,Casado,Com os pais,44,8.523287671232877,2.0,9860.28,False
2015-11-01,7317,F,S,S,0,Assalariado,Médio,Casado,Casa,50,4.986301369863014,2.0,8429.85,False
2015-04-01,10162,M,S,S,0,Pensionista,Médio,Casado,Casa,62,,2.0,8496.75,False
2015-10-01,14626,F,N,S,0,Empresário,Médio,Casado,Casa,53,7.884931506849315,2.0,12807.04,False
2015-01-01,5254,M,N,S,0,Pensionista,Médio,Casado,Casa,64,,2.0,3041.07,False
2015-08-01,13449,F,N,N,0,Pensionista,Médio,Viúvo,Casa,65,,1.0,6665.42,False
2015-03-01,78,F,N,S,2,Assalariado,Superior completo,Casado,Casa,30,6.271232876712329,4.0,2988.75,False
2016-02-01,1909,M,N,S,0,Assalariado,Médio,Casado,Casa,55,7.093150684931507,2.0,2540.95,True
2015-04-01,11776,M,S,S,0,Assalariado,Médio,Casado,Casa,27,5.578082191780822,2.0,9764.63,False
2015-03-01,15025,F,S,N,1,Servidor público,Superior completo,Casado,Casa,39,15.942465753424658,3.0,49758.9,False
2015-11-01,10716,M,N,N,1,Assalariado,Médio,Casado,Casa,28,1.4328767123287671,3.0,4572.93,False
2015-02-01,886,F,N,S,0,Assalariado,Médio,Casado,Casa,50,18.605479452054794,2.0,16000.61,False
2015-10-01,4072,M,N,S,1,Assalariado,Superior completo,Casado,Casa,28,2.9616438356164383,3.0,6895.97,False
2015-06-01,6275,F,S,N,0,Assalariado,Médio,Casado,Com os pais,33,8.753424657534246,2.0,57199.07,False
